2018-09-12 09:53:31,400 - models/traditional_chinese_bilstm/log/train.log - INFO - model_type     :	idcnn
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - num_chars      :	7147
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - char_dim       :	100
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - num_tags       :	17
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - seg_dim        :	20
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - lstm_dim       :	100
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - batch_size     :	20
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - emb_file       :	./extra_data/sc/w2v_model/zhwiki-embeddings-100.txt
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - clip           :	5
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - dropout_keep   :	0.5
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - optimizer      :	adam
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - lr             :	0.001
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - tag_schema     :	iobes
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - pre_emb        :	True
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - zeros          :	False
2018-09-12 09:53:31,401 - models/traditional_chinese_bilstm/log/train.log - INFO - lower          :	True
2018-09-12 09:53:32,192 - models/traditional_chinese_bilstm/log/train.log - INFO - Created model with fresh parameters.
2018-09-12 09:53:33,263 - models/traditional_chinese_bilstm/log/train.log - INFO - Load pre-trained embedding.
2018-09-12 09:53:33,264 - models/traditional_chinese_bilstm/log/train.log - INFO - start training
2018-09-12 13:47:50,369 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:5032/16782, NER loss: 2.627682
2018-09-12 13:47:53,013 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:5132/16782, NER loss: 3.106555
2018-09-12 13:47:55,709 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:5232/16782, NER loss: 3.066912
2018-09-12 13:47:58,045 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:5332/16782, NER loss: 2.504425
2018-09-12 13:48:01,080 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:5432/16782, NER loss: 3.263790
2018-09-12 13:48:03,974 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:5532/16782, NER loss: 3.559439
2018-09-12 13:48:07,347 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:5632/16782, NER loss: 5.413751
2018-09-12 13:48:10,014 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:5732/16782, NER loss: 3.065310
2018-09-12 13:48:12,742 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:5832/16782, NER loss: 3.121681
2018-09-12 13:48:15,536 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:5932/16782, NER loss: 3.080247
2018-09-12 13:48:18,266 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:6032/16782, NER loss: 2.850436
2018-09-12 13:48:21,043 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:6132/16782, NER loss: 3.305637
2018-09-12 13:48:23,748 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:6232/16782, NER loss: 2.986022
2018-09-12 13:48:26,454 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:6332/16782, NER loss: 2.984473
2018-09-12 13:48:29,281 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:6432/16782, NER loss: 3.151301
2018-09-12 13:48:31,938 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:6532/16782, NER loss: 2.992318
2018-09-12 13:48:34,561 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:6632/16782, NER loss: 3.054409
2018-09-12 13:48:37,374 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:6732/16782, NER loss: 3.403976
2018-09-12 13:48:39,703 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:6832/16782, NER loss: 2.777517
2018-09-12 13:48:42,374 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:6932/16782, NER loss: 3.282429
2018-09-12 13:48:45,530 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:7032/16782, NER loss: 4.277134
2018-09-12 13:48:48,166 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:7132/16782, NER loss: 3.054382
2018-09-12 13:48:51,067 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:7232/16782, NER loss: 3.270904
2018-09-12 13:48:53,723 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:7332/16782, NER loss: 3.258844
2018-09-12 13:48:56,243 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:7432/16782, NER loss: 3.012038
2018-09-12 13:48:58,629 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:7532/16782, NER loss: 2.900201
2018-09-12 13:49:01,041 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:7632/16782, NER loss: 2.661614
2018-09-12 13:49:03,664 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:7732/16782, NER loss: 2.945839
2018-09-12 13:49:06,392 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:7832/16782, NER loss: 3.345148
2018-09-12 13:49:09,063 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:7932/16782, NER loss: 3.071534
2018-09-12 13:49:11,863 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:8032/16782, NER loss: 3.378199
2018-09-12 13:49:14,577 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:8132/16782, NER loss: 3.388787
2018-09-12 13:49:17,334 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:8232/16782, NER loss: 3.234302
2018-09-12 13:49:19,790 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:8332/16782, NER loss: 3.014242
2018-09-12 13:49:22,416 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:8432/16782, NER loss: 3.069364
2018-09-12 13:49:24,913 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:8532/16782, NER loss: 2.678893
2018-09-12 13:49:27,427 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:8632/16782, NER loss: 2.624568
2018-09-12 13:49:30,359 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:8732/16782, NER loss: 3.132105
2018-09-12 13:49:33,076 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:8832/16782, NER loss: 2.871653
2018-09-12 13:49:36,110 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:8932/16782, NER loss: 3.424198
2018-09-12 13:49:39,014 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:9032/16782, NER loss: 3.011271
2018-09-12 13:49:41,739 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:9132/16782, NER loss: 3.092013
2018-09-12 13:49:44,666 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:9232/16782, NER loss: 3.703903
2018-09-12 13:49:47,052 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:9332/16782, NER loss: 2.575438
2018-09-12 13:49:49,512 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:9432/16782, NER loss: 2.796374
2018-09-12 13:49:52,404 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:9532/16782, NER loss: 3.533222
2018-09-12 13:49:54,920 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:9632/16782, NER loss: 2.749731
2018-09-12 13:49:57,437 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:9732/16782, NER loss: 2.843002
2018-09-12 13:50:00,142 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:9832/16782, NER loss: 3.169438
2018-09-12 13:50:02,801 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:9932/16782, NER loss: 3.200608
2018-09-12 13:50:05,437 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:10032/16782, NER loss: 3.006700
2018-09-12 13:50:08,278 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:10132/16782, NER loss: 3.770593
2018-09-12 13:50:11,037 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:10232/16782, NER loss: 3.629205
2018-09-12 13:50:13,961 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:10332/16782, NER loss: 3.429936
2018-09-12 13:50:16,877 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:10432/16782, NER loss: 3.450097
2018-09-12 13:50:19,401 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:10532/16782, NER loss: 3.014395
2018-09-12 13:50:21,954 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:10632/16782, NER loss: 2.907466
2018-09-12 13:50:24,832 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:10732/16782, NER loss: 3.413404
2018-09-12 13:50:27,291 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:10832/16782, NER loss: 2.998681
2018-09-12 13:50:29,798 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:10932/16782, NER loss: 2.878017
2018-09-12 13:50:32,729 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:11032/16782, NER loss: 3.450885
2018-09-12 13:50:35,155 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:11132/16782, NER loss: 2.857153
2018-09-12 13:50:37,826 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:11232/16782, NER loss: 3.059577
2018-09-12 13:50:40,986 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:11332/16782, NER loss: 4.155636
2018-09-12 13:50:43,406 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:11432/16782, NER loss: 2.647568
2018-09-12 13:50:46,534 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:11532/16782, NER loss: 3.855655
2018-09-12 13:50:49,446 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:11632/16782, NER loss: 3.576119
2018-09-12 13:50:52,140 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:11732/16782, NER loss: 3.239344
2018-09-12 13:50:54,548 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:11832/16782, NER loss: 2.629161
2018-09-12 13:50:57,330 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:11932/16782, NER loss: 2.966577
2018-09-12 13:51:00,595 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:12032/16782, NER loss: 4.138894
2018-09-12 13:51:03,302 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:12132/16782, NER loss: 3.282476
2018-09-12 13:51:06,498 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:12232/16782, NER loss: 4.036540
2018-09-12 13:51:09,159 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:12332/16782, NER loss: 3.068681
2018-09-12 13:51:12,157 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:12432/16782, NER loss: 3.428569
2018-09-12 13:51:14,945 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:12532/16782, NER loss: 3.235137
2018-09-12 13:51:18,236 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:12632/16782, NER loss: 4.274199
2018-09-12 13:51:20,587 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:12732/16782, NER loss: 2.552485
2018-09-12 13:51:23,048 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:12832/16782, NER loss: 2.629084
2018-09-12 13:51:25,603 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:12932/16782, NER loss: 2.945072
2018-09-12 13:51:28,170 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:13032/16782, NER loss: 3.055086
2018-09-12 13:51:30,895 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:13132/16782, NER loss: 3.162587
2018-09-12 13:51:33,758 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:13232/16782, NER loss: 3.168291
2018-09-12 13:51:36,580 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:13332/16782, NER loss: 3.428725
2018-09-12 13:51:39,347 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:13432/16782, NER loss: 3.157494
2018-09-12 13:51:42,539 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:13532/16782, NER loss: 3.622776
2018-09-12 13:51:45,519 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:13632/16782, NER loss: 3.625672
2018-09-12 13:51:48,231 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:13732/16782, NER loss: 2.992502
2018-09-12 13:51:50,679 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:13832/16782, NER loss: 2.707295
2018-09-12 13:51:53,233 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:13932/16782, NER loss: 2.957839
2018-09-12 13:51:56,124 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:14032/16782, NER loss: 3.457536
2018-09-12 13:51:58,860 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:14132/16782, NER loss: 3.363508
2018-09-12 13:52:01,572 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:14232/16782, NER loss: 3.212801
2018-09-12 13:52:04,256 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:14332/16782, NER loss: 2.854786
2018-09-12 13:52:07,375 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:14432/16782, NER loss: 3.657974
2018-09-12 13:52:10,009 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:14532/16782, NER loss: 2.810848
2018-09-12 13:52:12,988 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:14632/16782, NER loss: 3.030475
2018-09-12 13:52:15,998 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:14732/16782, NER loss: 3.267327
2018-09-12 13:52:18,705 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:14832/16782, NER loss: 2.853857
2018-09-12 13:52:21,978 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:14932/16782, NER loss: 3.733117
2018-09-12 13:52:24,785 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:15032/16782, NER loss: 3.268198
2018-09-12 13:52:27,377 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:15132/16782, NER loss: 3.270336
2018-09-12 13:52:30,242 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:15232/16782, NER loss: 3.477771
2018-09-12 13:52:32,913 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:15332/16782, NER loss: 2.877732
2018-09-12 13:52:35,583 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:15432/16782, NER loss: 2.878317
2018-09-12 13:52:38,106 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:15532/16782, NER loss: 2.486370
2018-09-12 13:52:40,572 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:15632/16782, NER loss: 2.605859
2018-09-12 13:52:43,136 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:15732/16782, NER loss: 3.137856
2018-09-12 13:52:45,810 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:15832/16782, NER loss: 3.076708
2018-09-12 13:52:48,358 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:15932/16782, NER loss: 2.750090
2018-09-12 13:52:50,963 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:16032/16782, NER loss: 2.920312
2018-09-12 13:52:53,814 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:16132/16782, NER loss: 3.809909
2018-09-12 13:52:56,338 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:16232/16782, NER loss: 2.717245
2018-09-12 13:52:59,199 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:16332/16782, NER loss: 3.084247
2018-09-12 13:53:01,900 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:16432/16782, NER loss: 3.072646
2018-09-12 13:53:04,919 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:16532/16782, NER loss: 3.632570
2018-09-12 13:53:07,521 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:16632/16782, NER loss: 2.915836
2018-09-12 13:53:10,395 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:25 step:16732/16782, NER loss: 3.206211
2018-09-12 13:53:11,715 - models/traditional_chinese_bilstm/log/train.log - INFO - evaluate:dev
2018-09-12 13:54:11,847 - models/traditional_chinese_bilstm/log/train.log - INFO - processed 2624152 tokens with 117249 phrases; found: 116031 phrases; correct: 89119.

2018-09-12 13:54:11,847 - models/traditional_chinese_bilstm/log/train.log - INFO - accuracy:  96.12%; precision:  76.81%; recall:  76.01%; FB1:  76.41

2018-09-12 13:54:11,847 - models/traditional_chinese_bilstm/log/train.log - INFO -               LOC: precision:  73.96%; recall:  80.80%; FB1:  77.23  61226

2018-09-12 13:54:11,847 - models/traditional_chinese_bilstm/log/train.log - INFO -               ORG: precision:  66.73%; recall:  52.16%; FB1:  58.55  9427

2018-09-12 13:54:11,847 - models/traditional_chinese_bilstm/log/train.log - INFO -               PER: precision:  81.48%; recall:  66.51%; FB1:  73.24  20150

2018-09-12 13:54:11,847 - models/traditional_chinese_bilstm/log/train.log - INFO -              TIME: precision:  83.74%; recall:  86.37%; FB1:  85.04  25228

2018-09-12 13:54:11,892 - models/traditional_chinese_bilstm/log/train.log - INFO - evaluate:test
2018-09-12 13:55:22,284 - models/traditional_chinese_bilstm/log/train.log - INFO - processed 3097665 tokens with 139085 phrases; found: 137390 phrases; correct: 105152.

2018-09-12 13:55:22,284 - models/traditional_chinese_bilstm/log/train.log - INFO - accuracy:  96.03%; precision:  76.54%; recall:  75.60%; FB1:  76.07

2018-09-12 13:55:22,284 - models/traditional_chinese_bilstm/log/train.log - INFO -               LOC: precision:  73.69%; recall:  80.82%; FB1:  77.09  72565

2018-09-12 13:55:22,284 - models/traditional_chinese_bilstm/log/train.log - INFO -               ORG: precision:  67.24%; recall:  51.57%; FB1:  58.37  11251

2018-09-12 13:55:22,284 - models/traditional_chinese_bilstm/log/train.log - INFO -               PER: precision:  80.58%; recall:  65.29%; FB1:  72.14  23430

2018-09-12 13:55:22,284 - models/traditional_chinese_bilstm/log/train.log - INFO -              TIME: precision:  83.70%; recall:  86.02%; FB1:  84.84  30144

2018-09-12 13:55:23,798 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:26 step:50/16782, NER loss: 3.329786
2018-09-12 13:55:26,584 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:26 step:150/16782, NER loss: 3.133147
2018-09-12 13:55:29,537 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:26 step:250/16782, NER loss: 3.612695
2018-09-12 13:55:32,062 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:26 step:350/16782, NER loss: 2.840160
2018-09-12 13:55:34,797 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:26 step:450/16782, NER loss: 3.112727
2018-09-12 13:55:37,846 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:26 step:550/16782, NER loss: 3.431992
2018-09-12 13:55:40,921 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:26 step:650/16782, NER loss: 3.933962
2018-09-12 13:55:43,620 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:26 step:750/16782, NER loss: 3.038276
2018-09-12 13:55:46,396 - models/traditional_chinese_bilstm/log/train.log - INFO - iteration:26 step:850/16782, NER loss: 3.053874
