2018-09-14 11:31:38,330 - models/simple_chinese_bilstm/log/train.log - INFO - model_type     :	idcnn
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - num_chars      :	6874
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - char_dim       :	100
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - num_tags       :	17
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - seg_dim        :	20
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - lstm_dim       :	100
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - batch_size     :	20
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - emb_file       :	./extra_data/sc/w2v_model/zhwiki-embeddings-100.txt
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - clip           :	5
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - dropout_keep   :	0.5
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - optimizer      :	adam
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - lr             :	0.001
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - tag_schema     :	iobes
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - pre_emb        :	True
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - zeros          :	False
2018-09-14 11:31:38,331 - models/simple_chinese_bilstm/log/train.log - INFO - lower          :	True
2018-09-14 11:31:39,183 - models/simple_chinese_bilstm/log/train.log - INFO - Created model with fresh parameters.
2018-09-14 11:31:40,784 - models/simple_chinese_bilstm/log/train.log - INFO - Load pre-trained embedding.
2018-09-14 11:31:40,784 - models/simple_chinese_bilstm/log/train.log - INFO - start training
2018-09-14 14:49:03,790 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:21 step:13960/16782, NER loss: 3.154903
2018-09-14 14:49:06,176 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:21 step:14060/16782, NER loss: 2.677561
2018-09-14 14:49:08,688 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:21 step:14160/16782, NER loss: 2.939384
2018-09-14 14:49:11,268 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:21 step:14260/16782, NER loss: 3.094655
2018-09-14 14:49:14,253 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:21 step:14360/16782, NER loss: 3.455209
2018-09-14 14:49:17,065 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:21 step:14460/16782, NER loss: 3.436203
2018-09-14 14:49:19,669 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:21 step:14560/16782, NER loss: 2.827213
2018-09-14 14:49:22,142 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:21 step:14660/16782, NER loss: 2.914404
2018-09-14 14:49:24,769 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:21 step:14760/16782, NER loss: 3.181190
2018-09-14 14:49:27,554 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:21 step:14860/16782, NER loss: 3.310962
2018-09-14 14:49:30,265 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:21 step:14960/16782, NER loss: 3.187285
2018-09-14 14:49:32,978 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:21 step:15060/16782, NER loss: 2.829337
2018-09-14 14:49:35,529 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:21 step:15160/16782, NER loss: 3.096038
2018-09-14 14:49:38,073 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:21 step:15260/16782, NER loss: 2.809282
2018-09-14 14:49:40,489 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:21 step:15360/16782, NER loss: 2.622440
2018-09-14 14:49:42,840 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:21 step:15460/16782, NER loss: 2.560556
2018-09-14 14:49:45,500 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:21 step:15560/16782, NER loss: 3.027396
2018-09-14 14:49:48,290 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:21 step:15660/16782, NER loss: 3.104440
2018-09-14 14:49:51,044 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:21 step:15760/16782, NER loss: 3.438623
2018-09-14 14:49:53,478 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:21 step:15860/16782, NER loss: 2.766470
2018-09-14 14:49:56,044 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:21 step:15960/16782, NER loss: 2.625240
2018-09-14 14:49:58,667 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:21 step:16060/16782, NER loss: 3.094468
2018-09-14 14:50:01,227 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:21 step:16160/16782, NER loss: 3.022788
2018-09-14 14:50:03,917 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:21 step:16260/16782, NER loss: 3.233124
2018-09-14 14:50:06,449 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:21 step:16360/16782, NER loss: 3.021947
2018-09-14 14:50:08,939 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:21 step:16460/16782, NER loss: 2.707194
2018-09-14 14:50:11,422 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:21 step:16560/16782, NER loss: 2.585688
2018-09-14 14:50:13,775 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:21 step:16660/16782, NER loss: 2.535191
2018-09-14 14:50:16,410 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:21 step:16760/16782, NER loss: 2.914634
2018-09-14 14:50:17,094 - models/simple_chinese_bilstm/log/train.log - INFO - evaluate:dev
2018-09-14 14:51:17,732 - models/simple_chinese_bilstm/log/train.log - INFO - processed 2622378 tokens with 117557 phrases; found: 105579 phrases; correct: 86213.

2018-09-14 14:51:17,732 - models/simple_chinese_bilstm/log/train.log - INFO - accuracy:  96.31%; precision:  81.66%; recall:  73.34%; FB1:  77.27

2018-09-14 14:51:17,732 - models/simple_chinese_bilstm/log/train.log - INFO -               LOC: precision:  78.63%; recall:  78.54%; FB1:  78.59  55712

2018-09-14 14:51:17,732 - models/simple_chinese_bilstm/log/train.log - INFO -               ORG: precision:  71.71%; recall:  50.41%; FB1:  59.20  8695

2018-09-14 14:51:17,732 - models/simple_chinese_bilstm/log/train.log - INFO -               PER: precision:  88.65%; recall:  62.01%; FB1:  72.98  17242

2018-09-14 14:51:17,732 - models/simple_chinese_bilstm/log/train.log - INFO -              TIME: precision:  87.28%; recall:  84.34%; FB1:  85.78  23930

2018-09-14 14:51:17,780 - models/simple_chinese_bilstm/log/train.log - INFO - evaluate:test
2018-09-14 14:52:29,173 - models/simple_chinese_bilstm/log/train.log - INFO - processed 3086334 tokens with 138177 phrases; found: 123817 phrases; correct: 101568.

2018-09-14 14:52:29,173 - models/simple_chinese_bilstm/log/train.log - INFO - accuracy:  96.36%; precision:  82.03%; recall:  73.51%; FB1:  77.53

2018-09-14 14:52:29,174 - models/simple_chinese_bilstm/log/train.log - INFO -               LOC: precision:  79.23%; recall:  78.74%; FB1:  78.98  65304

2018-09-14 14:52:29,174 - models/simple_chinese_bilstm/log/train.log - INFO -               ORG: precision:  71.46%; recall:  49.64%; FB1:  58.58  10062

2018-09-14 14:52:29,174 - models/simple_chinese_bilstm/log/train.log - INFO -               PER: precision:  89.04%; recall:  62.87%; FB1:  73.70  20666

2018-09-14 14:52:29,174 - models/simple_chinese_bilstm/log/train.log - INFO -              TIME: precision:  87.23%; recall:  84.42%; FB1:  85.80  27785

2018-09-14 14:52:31,202 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:78/16782, NER loss: 3.102092
2018-09-14 14:52:33,662 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:178/16782, NER loss: 2.535207
2018-09-14 14:52:36,111 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:278/16782, NER loss: 2.679182
2018-09-14 14:52:38,703 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:378/16782, NER loss: 2.790375
2018-09-14 14:52:41,104 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:478/16782, NER loss: 2.642132
2018-09-14 14:52:43,658 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:578/16782, NER loss: 2.823800
2018-09-14 14:52:46,394 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:678/16782, NER loss: 3.393376
2018-09-14 14:52:48,982 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:778/16782, NER loss: 2.744287
2018-09-14 14:52:51,561 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:878/16782, NER loss: 2.821216
2018-09-14 14:52:54,337 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:978/16782, NER loss: 3.213740
2018-09-14 14:52:56,768 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:1078/16782, NER loss: 2.692825
2018-09-14 14:52:59,265 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:1178/16782, NER loss: 2.711488
2018-09-14 14:53:02,036 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:1278/16782, NER loss: 3.221606
2018-09-14 14:53:04,658 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:1378/16782, NER loss: 2.958863
2018-09-14 14:53:07,329 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:1478/16782, NER loss: 3.443217
2018-09-14 14:53:10,056 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:1578/16782, NER loss: 3.285867
2018-09-14 14:53:12,324 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:1678/16782, NER loss: 2.527860
2018-09-14 14:53:14,913 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:1778/16782, NER loss: 3.006717
2018-09-14 14:53:17,545 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:1878/16782, NER loss: 2.941258
2018-09-14 14:53:20,538 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:1978/16782, NER loss: 3.661514
2018-09-14 14:53:23,230 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:2078/16782, NER loss: 2.909383
2018-09-14 14:53:25,668 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:2178/16782, NER loss: 2.729412
2018-09-14 14:53:28,349 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:2278/16782, NER loss: 2.958002
2018-09-14 14:53:31,079 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:2378/16782, NER loss: 3.130520
2018-09-14 14:53:33,761 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:2478/16782, NER loss: 2.846295
2018-09-14 14:53:36,874 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:2578/16782, NER loss: 3.955001
2018-09-14 14:53:39,318 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:2678/16782, NER loss: 2.808894
2018-09-14 14:53:41,987 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:2778/16782, NER loss: 3.197159
2018-09-14 14:53:44,830 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:2878/16782, NER loss: 3.346418
2018-09-14 14:53:47,503 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:2978/16782, NER loss: 3.249565
2018-09-14 14:53:50,005 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:3078/16782, NER loss: 2.833539
2018-09-14 14:53:52,475 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:3178/16782, NER loss: 2.725597
2018-09-14 14:53:54,713 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:3278/16782, NER loss: 2.381212
2018-09-14 14:53:57,376 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:3378/16782, NER loss: 3.138164
2018-09-14 14:53:59,861 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:3478/16782, NER loss: 2.920067
2018-09-14 14:54:02,260 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:3578/16782, NER loss: 2.716580
2018-09-14 14:54:05,231 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:3678/16782, NER loss: 3.526703
2018-09-14 14:54:07,736 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:3778/16782, NER loss: 2.806192
2018-09-14 14:54:10,319 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:3878/16782, NER loss: 2.853874
2018-09-14 14:54:12,892 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:3978/16782, NER loss: 2.957657
2018-09-14 14:54:15,730 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:4078/16782, NER loss: 3.162269
2018-09-14 14:54:18,482 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:4178/16782, NER loss: 3.231295
2018-09-14 14:54:21,431 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:4278/16782, NER loss: 3.284056
2018-09-14 14:54:24,008 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:4378/16782, NER loss: 2.982928
2018-09-14 14:54:26,830 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:4478/16782, NER loss: 3.258700
2018-09-14 14:54:29,716 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:4578/16782, NER loss: 3.400677
2018-09-14 14:54:32,111 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:4678/16782, NER loss: 2.602597
2018-09-14 14:54:34,406 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:4778/16782, NER loss: 2.299808
2018-09-14 14:54:36,932 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:4878/16782, NER loss: 2.872975
2018-09-14 14:54:39,545 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:4978/16782, NER loss: 2.912612
2018-09-14 14:54:41,868 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:5078/16782, NER loss: 2.345091
2018-09-14 14:54:44,703 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:5178/16782, NER loss: 3.596067
2018-09-14 14:54:47,282 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:5278/16782, NER loss: 2.805937
2018-09-14 14:54:49,759 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:5378/16782, NER loss: 2.757175
2018-09-14 14:54:52,581 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:5478/16782, NER loss: 3.317658
2018-09-14 14:54:55,230 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:5578/16782, NER loss: 2.930328
2018-09-14 14:54:57,544 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:5678/16782, NER loss: 2.544234
2018-09-14 14:55:00,131 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:5778/16782, NER loss: 3.060592
2018-09-14 14:55:02,688 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:5878/16782, NER loss: 2.943290
2018-09-14 14:55:05,667 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:5978/16782, NER loss: 3.594600
2018-09-14 14:55:08,337 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:6078/16782, NER loss: 3.046342
2018-09-14 14:55:11,092 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:6178/16782, NER loss: 3.052619
2018-09-14 14:55:13,934 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:6278/16782, NER loss: 3.359365
2018-09-14 14:55:16,650 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:6378/16782, NER loss: 3.286389
2018-09-14 14:55:19,162 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:6478/16782, NER loss: 2.925573
2018-09-14 14:55:21,858 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:6578/16782, NER loss: 2.984020
2018-09-14 14:55:24,470 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:6678/16782, NER loss: 2.739527
2018-09-14 14:55:26,952 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:6778/16782, NER loss: 2.624705
2018-09-14 14:55:29,461 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:6878/16782, NER loss: 2.832797
2018-09-14 14:55:32,074 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:6978/16782, NER loss: 3.016046
2018-09-14 14:55:34,858 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:7078/16782, NER loss: 3.416450
2018-09-14 14:55:37,478 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:7178/16782, NER loss: 2.943789
2018-09-14 14:55:39,981 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:7278/16782, NER loss: 2.770793
2018-09-14 14:55:42,547 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:7378/16782, NER loss: 2.842709
2018-09-14 14:55:44,940 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:7478/16782, NER loss: 2.626560
2018-09-14 14:55:47,621 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:7578/16782, NER loss: 3.049768
2018-09-14 14:55:50,097 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:7678/16782, NER loss: 2.803597
2018-09-14 14:55:52,534 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:7778/16782, NER loss: 2.635904
2018-09-14 14:55:54,998 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:7878/16782, NER loss: 2.831914
2018-09-14 14:55:57,644 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:7978/16782, NER loss: 3.137424
2018-09-14 14:56:00,318 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:8078/16782, NER loss: 2.962052
2018-09-14 14:56:02,943 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:8178/16782, NER loss: 2.771630
2018-09-14 14:56:05,627 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:8278/16782, NER loss: 2.820539
2018-09-14 14:56:08,179 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:8378/16782, NER loss: 2.855528
2018-09-14 14:56:10,893 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:8478/16782, NER loss: 3.136285
2018-09-14 14:56:13,397 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:8578/16782, NER loss: 2.807311
2018-09-14 14:56:16,200 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:8678/16782, NER loss: 3.416967
2018-09-14 14:56:18,615 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:8778/16782, NER loss: 2.608387
2018-09-14 14:56:21,287 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:8878/16782, NER loss: 3.119568
2018-09-14 14:56:23,788 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:8978/16782, NER loss: 2.852010
2018-09-14 14:56:26,445 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:9078/16782, NER loss: 2.881164
2018-09-14 14:56:29,099 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:9178/16782, NER loss: 3.280450
2018-09-14 14:56:31,590 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:9278/16782, NER loss: 2.959327
2018-09-14 14:56:34,177 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:9378/16782, NER loss: 2.905755
2018-09-14 14:56:36,980 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:9478/16782, NER loss: 3.296525
2018-09-14 14:56:39,568 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:9578/16782, NER loss: 2.724559
2018-09-14 14:56:43,056 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:9678/16782, NER loss: 5.222327
2018-09-14 14:56:45,734 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:9778/16782, NER loss: 3.148551
2018-09-14 14:56:48,427 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:9878/16782, NER loss: 3.048023
2018-09-14 14:56:51,166 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:9978/16782, NER loss: 2.854254
2018-09-14 14:56:53,312 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:10078/16782, NER loss: 2.161328
2018-09-14 14:56:56,091 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:10178/16782, NER loss: 3.117077
2018-09-14 14:56:58,950 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:10278/16782, NER loss: 3.038977
2018-09-14 14:57:01,824 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:10378/16782, NER loss: 3.443147
2018-09-14 14:57:04,587 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:10478/16782, NER loss: 3.016644
2018-09-14 14:57:07,280 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:10578/16782, NER loss: 3.027566
2018-09-14 14:57:10,083 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:10678/16782, NER loss: 3.353315
2018-09-14 14:57:12,751 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:10778/16782, NER loss: 3.096019
2018-09-14 14:57:15,452 - models/simple_chinese_bilstm/log/train.log - INFO - iteration:22 step:10878/16782, NER loss: 3.034082
